Year,Rank,Id,Name,Position,Team,Receptions,Targets,Yards,YPC,Touchdowns,YPG,Fumbles
2006,220,9614,Marcedes Lewis,TE,JAX,13,21,126,9.7,1,8.4,0
2006,220,9639,Anthony Fasano,TE,DAL,14,24,126,9.0,0,7.9,0
2006,223,3768,Jeb Putzier,TE,HOU,13,21,125,9.6,0,8.9,0
2006,224,2649,Rudi Johnson,RB,CIN,23,31,124,5.4,0,7.8,0
2006,225,2456,Brad Hoover,FB,CAR,20,28,122,6.1,0,7.6,0
2006,226,8550,Roydell Williams,WR,TEN,8,20,121,15.1,0,8.6,0
2006,227,2696,Tony Stewart,TE,CIN,14,18,120,8.6,1,7.5,0
2006,228,3631,Justin Peelle,TE,MIA,16,18,116,7.3,1,7.7,0
2006,229,2136,Jamal Lewis,RB,BAL,18,26,115,6.4,0,7.2,0
2006,229,2158,Anthony Becht,TE,TB,18,26,115,6.4,1,7.2,1
2006,229,4523,Kelley Washington,WR,CIN,9,12,115,12.8,1,23.0,0
2006,229,5566,Tatum Bell,RB,DEN,24,31,115,4.8,0,8.8,2
2006,233,1513,Tim Dwight,WR,NYJ,16,19,112,7.0,0,12.4,0
2006,233,8487,Vernand Morency,RB,GB/HOU,16,18,112,7.0,0,8.6,0
2006,235,901,Tony Richardson,FB,MIN,13,14,111,8.5,0,12.3,0
2006,235,9260,Adam Bergen,TE,ARI,15,24,111,7.4,1,7.9,2
2006,237,9352,Jamal Jones,WR,NO,6,11,108,18.0,1,9.0,0
2006,238,2723,Jameel Cook,FB,HOU,18,26,107,5.9,0,9.7,2
2006,238,2867,Nick Goings,RB,CAR,10,15,107,10.7,1,9.7,0
2006,240,1686,Mike Sellers,FB,WSH,18,22,105,5.8,1,6.6,1
2006,241,3757,David Givens,WR,TEN,8,20,104,13.0,0,20.8,0
2006,242,9665,Jerious Norwood,RB,ATL,12,14,102,8.5,0,7.3,0
2006,242,9676,Maurice Stovall,WR,TB,7,13,102,14.6,0,11.3,0
2006,244,909,Marcus Pollard,TE,DET,12,17,100,8.3,0,6.7,0
2006,245,8425,Mike Williams,WR,DET,8,18,99,12.4,1,12.4,0
2006,246,1839,Shawn Bryson,RB,DET,8,9,98,12.3,1,16.3,0
2006,247,5681,Mike Karney,FB,NO,15,20,96,6.4,2,6.4,0
2006,248,3695,Verron Haynes,FB,PIT,18,22,95,5.3,0,13.6,0
2006,249,2678,Brandon Manumaleuna,TE,SD,14,17,91,6.5,3,5.7,0
2006,249,4554,Justin Fargas,RB,OAK,13,21,91,7.0,0,5.7,0
2006,249,9270,Joshua Cribbs,WR,CLE,10,15,91,9.1,0,5.7,1
2006,252,979,Stephen Davis,RB,STL,12,16,90,7.5,1,6.0,0
2006,253,2557,Koren Robinson,WR,GB,7,16,89,12.7,0,22.3,0
2006,254,3776,Adrian Peterson,RB,CHI,6,6,88,14.7,0,5.5,1
2006,255,925,Mike Alstott,FB,TB,21,38,85,4.0,0,5.3,0
2006,255,1858,Brandon Stokley,WR,IND,8,11,85,10.6,1,21.3,0
2006,255,5687,Thomas Tapeh,RB,PHI,16,25,85,5.3,1,5.3,0
2006,258,4625,Doug Gabriel,WR,OAK/NE,5,7,84,16.8,0,28.0,0
2006,259,490,Lorenzo Neal,FB,SD,17,26,83,4.9,0,5.2,1
2006,260,5120,Aaron Moorehead,WR,IND,8,16,82,10.3,1,6.8,0
2006,260,8401,Jason Wright,RB,CLE,6,11,82,13.7,0,6.3,0
2006,262,4549,Visanthe Shiancoe,TE,NYG,12,14,81,6.8,0,5.1,1
2006,262,8604,Tab Perry,WR,CIN,5,6,81,16.2,0,40.5,0
2006,264,9387,Samkon Gado,RB,GB/HOU,16,21,80,5.0,0,10.0,0
2006,265,2606,Travis Henry,RB,TEN,18,25,78,4.3,0,5.6,0
2006,266,2142,Ron Dayne,RB,HOU,14,17,77,5.5,0,7.0,0
2006,266,2575,Michael Bennett,RB,KC,9,12,77,8.6,0,7.0,0
2006,268,8314,Dwayne Blakley,TE,ATL,6,14,76,12.7,0,4.8,0
2006,269,10194,Sam Hurd,WR,DAL,5,11,75,15.0,0,5.0,0
2006,270,2597,LaMont Jordan,RB,OAK,10,16,74,7.4,0,8.2,1
2006,271,1889,Jerame Tuman,TE,PIT,7,7,73,10.4,1,4.9,0
2006,272,4929,Casey Fitzsimmons,TE,DET,7,10,71,10.1,0,6.5,0
2006,273,5659,Johnnie Morant,WR,OAK,7,12,70,10.0,0,7.0,2
2006,274,1652,Itula Mili,TE,SEA,10,17,69,6.9,0,6.9,0
2006,275,4601,Justin Gage,WR,CHI,4,8,68,17.0,0,8.5,1
2006,275,4619,Aaron Walker,TE,STL,5,6,68,13.6,0,4.3,0
2006,275,5593,Ben Hartsock,TE,TEN/IND,6,15,68,11.3,0,11.3,0
2006,275,9695,Jason Avant,WR,PHI,7,15,68,9.7,1,8.5,1
2006,279,8639,Paris Warren,WR,TB,5,7,63,12.6,0,7.9,0
2006,280,746,Mark Bruener,TE,HOU,9,10,62,6.9,2,4.1,0
2006,281,754,William Henderson,FB,GB,12,18,62,5.2,0,4.4,0
2006,281,2500,Dan Kreider,FB,PIT,8,13,62,7.8,0,3.9,0
2006,283,6301,Vonta Leach,FB,GB/NO/HOU,6,6,61,10.2,1,5.5,0
2006,283,9689,Brad Smith,WR,NYJ,9,15,61,6.8,0,3.8,0
2006,285,2863,Marcel Shipp,RB,ARI,6,11,60,10.0,0,4.0,0
2006,285,9631,LenDale White,RB,TEN,14,20,60,4.3,0,4.6,0
2006,285,9766,Lawrence Vickers,FB,CLE,6,7,60,10.0,0,3.8,0
2006,288,8458,J.J. Arrington,RB,ARI,8,10,58,7.3,0,3.6,0
2006,289,926,Ernie Conwell,TE,NO,8,14,57,7.1,1,8.1,0
2006,289,5772,Brandon Miree,RB,GB,9,13,57,6.3,0,5.7,0
2006,291,5586,Keary Colbert,WR,CAR,5,11,56,11.2,0,4.7,0
2006,292,2006,Jim Finn,FB,NYG,8,15,54,6.8,0,3.4,0
2006,292,2320,Mike Anderson,RB,BAL,9,14,54,6.0,0,3.4,0
2006,292,8419,Cedric Benson,RB,CHI,8,10,54,6.8,0,3.6,0
2006,295,774,Zack Crockett,RB,OAK,10,17,53,5.3,0,3.3,0
2006,296,4543,B.J. Askew,FB,NYJ,9,12,50,5.6,0,3.8,0
2006,297,5006,Nate Jackson,WR,DEN,5,6,49,9.8,0,4.5,0
2006,297,9476,Mike Jennings,WR,NYG,5,8,49,9.8,0,6.1,0
2006,299,2150,Shaun Alexander,RB,SEA,12,16,48,4.0,0,4.8,1
2006,299,4960,Cortez Hankton,WR,JAX,5,11,48,9.6,0,4.0,0
2006,301,1796,Jimmy Kleinsasser,TE,MIN,7,16,47,6.7,0,2.9,0
2006,301,5679,Michael Turner,RB,SD,3,3,47,15.7,0,3.6,0
2006,301,9686,Michael Robinson,FB,SF,9,12,47,5.2,0,2.9,0
2006,301,9731,Jerome Harrison,RB,CLE,9,13,47,5.2,0,4.7,0
2006,305,3582,Maurice Morris,RB,SEA,11,20,46,4.2,0,2.9,0
2006,305,9419,Brad Cieslak,TE,BUF,6,9,46,7.7,0,6.6,0
2006,307,6033,Richard Owens,TE,MIN,6,9,45,7.5,1,2.8,0
2006,308,3666,John Owens,TE,NO,4,5,44,11.0,0,8.8,0
2006,308,5669,Sean Ryan,TE,NYJ,6,9,44,7.3,0,2.8,1
2006,310,8596,Cedric Houston,RB,NYJ,7,8,43,6.1,0,5.4,0
2006,311,5551,Chris Perry,RB,CIN,9,11,42,4.7,0,7.0,0
2006,312,8556,Damien Nash,RB,DEN,4,7,41,10.3,0,13.7,0
2006,312,9932,Devale Ellis,WR,DET,4,9,41,10.3,0,4.6,0
2006,314,934,Jason Dunn,TE,KC,4,10,40,10.0,0,2.7,0
2006,314,2767,Chris Taylor,RB,HOU,3,3,40,13.3,0,10.0,0
2006,314,5745,Jeff Dugan,TE,MIN,8,12,40,5.0,1,5.7,0
2006,317,9679,Dominique Byrd,TE,STL,2,3,39,19.5,1,7.8,0
2006,318,3773,John Gilmore,TE,CHI,6,12,38,6.3,2,2.4,0
2006,319,745,Kyle Brady,TE,JAX,5,9,37,7.4,0,2.3,0
2006,319,3673,Kyle Johnson,RB,DEN,7,11,37,5.3,1,2.6,0
2006,321,4576,Jeremi Johnson,FB,CIN,6,9,37,6.2,0,2.3,0
2006,321,5193,Gabe Reid,TE,CHI,4,10,37,9.3,0,2.8,0
2006,321,9867,Taye Biddle,WR,CAR,3,5,37,12.3,0,18.5,0
2006,324,839,Cory Schlesinger,RB,DET,8,11,36,4.5,0,2.6,0
2006,324,2664,Moran Norris,RB,SF,5,6,36,7.2,2,2.6,0
2006,326,1370,Daimon Shelton,FB,BUF,7,10,35,5.0,0,2.5,0
2006,327,2630,Heath Evans,FB,NE,7,9,34,4.9,1,2.1,0
2006,327,5223,Cecil Sapp,FB,DEN,8,10,34,4.3,0,3.1,0
2006,329,10366,Martin Nance,WR,MIN,4,7,33,8.3,0,33.0,1
2006,330,4972,Will Heller,TE,SEA,4,5,32,8.0,1,0.0,0
2006,330,9664,Travis Wilson,WR,CLE,2,6,32,16.0,0,8.0,0
2006,332,1720,Karl Hankton,WR,CAR,3,3,31,10.3,0,1.9,0
2006,332,2589,Robert Ferguson,WR,GB,5,13,31,6.2,1,7.8,0
2006,332,8421,Adam Jones,CB,TEN,2,2,31,15.5,0,2.1,0
2006,332,10327,Micheal Spurlock,WR,ARI,4,4,31,7.8,0,31.0,0
2006,336,90,Ricky Proehl,WR,IND,3,4,30,10.0,0,15.0,0
2006,336,9761,Delanie Walker,TE,SF,2,4,30,15.0,0,4.3,0
2006,338,1994,Sean Morey,WR,PIT,2,4,29,14.5,0,1.8,0
2006,338,2699,Derrick Blaylock,RB,NYJ,5,9,29,5.8,0,7.3,0
2006,338,4502,Taylor Jacobs,WR,SF,4,12,29,7.3,0,3.6,0
2006,338,8665,Madison Hedgecock,FB,STL,7,10,29,4.1,0,1.8,0
2006,342,8482,Courtney Roby,WR,TEN,2,7,28,14.0,0,2.3,0
2006,343,9837,David Anderson,WR,HOU,1,1,27,27.0,0,3.0,0
2006,344,2816,Aveion Cason,RB,DET,5,9,26,5.2,0,4.3,0
2006,345,1393,David Patten,WR,WSH,1,4,25,25.0,0,5.0,0
2006,345,5766,Sean McHugh,TE,DET,3,5,25,8.3,0,4.2,0
2006,345,9304,John Bronson,TE,ARI,1,1,25,25.0,0,12.5,0
2006,345,9630,Sinorice Moss,WR,NYG,5,11,25,5.0,0,4.2,0
2006,349,2370,Patrick Pass,FB,NE,2,2,24,12.0,0,8.0,0
2006,349,2866,Fred Wakefield,OL,ARI,2,2,24,12.0,0,1.5,0
2006,351,5076,Reno Mahe,RB,PHI,5,6,23,4.6,0,1.9,1
2006,351,5127,Chad Mustard,TE,DEN,2,2,23,11.5,0,1.9,0
2006,351,9299,Derrick Wimbush,FB,JAX,4,5,23,5.8,0,1.9,0
2006,351,9776,Jeff Webb,WR,KC,3,4,23,7.7,0,2.3,0
2006,355,4326,Darian Barnes,RB,MIA,3,7,22,7.3,0,1.4,0
2006,355,4812,Antonio Chatman,WR,CIN,3,5,22,7.3,0,7.3,0
2006,355,5477,Edell Shepherd,WR,HOU,3,4,22,7.3,0,3.1,0
2006,358,2227,Terrelle Smith,FB,CLE,8,11,21,2.6,0,1.3,0
2006,358,2628,Kevan Barlow,RB,NYJ,7,10,21,3.0,0,1.8,0
2006,358,5817,Lousaka Polite,FB,DAL,2,8,21,10.5,0,1.8,0
2006,361,5789,Ronnie Cruz,RB,KC,2,5,20,10.0,0,4.0,0
2006,361,9660,Brian Calhoun,RB,DET,2,2,20,10.0,0,2.9,0
2006,363,2178,Jerry Porter,WR,OAK,1,4,19,19.0,0,4.8,0
2006,363,8526,Ciatrick Fason,RB,MIN,3,5,19,6.3,0,3.8,0
2006,365,747,Christian Fauria,TE,WSH,2,2,17,8.5,0,1.9,0
2006,365,2563,Rod Gardner,WR,KC,2,9,17,8.5,0,1.2,0
2006,365,4684,Walter Young,WR,PIT,1,1,17,17.0,0,8.5,0
2006,365,5706,Nate Lawrie,TE,NO,1,2,17,17.0,0,2.4,0
2006,365,8572,Justin Green,RB,BAL,4,4,17,4.3,0,1.4,0
2006,370,3546,T.J. Duckett,RB,WSH,2,2,16,8.0,0,1.6,0
2006,370,9943,Chris Francies,WR,GB,2,5,16,8.0,0,2.3,0
2006,372,3609,Josh McCown,QB,DET,2,2,15,7.5,0,7.5,0
2006,372,4557,Artose Pinner,RB,MIN,2,3,15,7.5,0,1.3,0
2006,372,9530,John Kuhn,FB,PIT,1,1,15,15.0,0,1.7,0
2006,372,9752,Quinn Sypniewski,TE,BAL,2,2,15,7.5,0,0.9,0
2006,376,3615,Cliff Russell,WR,MIA,2,2,14,7.0,0,4.7,0
2006,376,4302,Darnell Dinkins,TE,CLE,2,3,14,7.0,1,1.0,0
2006,376,10158,Jamaal Branch,RB,NO,5,6,14,2.8,1,14.0,0
2006,379,822,Fred McCrary,RB,ATL,3,4,13,4.3,1,0.9,0
2006,379,3575,Andre Davis,WR,BUF,2,6,13,6.5,0,0.8,0
2006,381,8541,Alvin Pearman,RB,JAX,2,3,12,6.0,0,0.9,0
2006,382,4021,Josh Parry,FB,SEA,1,2,11,11.0,0,1.4,0
2006,383,4140,Corey McIntyre,FB,ATL/NO,1,2,10,10.0,0,2.5,0
2006,383,4273,Eddie Drummond,WR,DET,2,11,10,5.0,0,0.7,0
2006,383,9400,Lance Moore,WR,NO,1,3,10,10.0,0,2.5,0
2006,383,9462,Kay-Jay Harris,RB,STL/MIA,1,1,10,10.0,0,1.4,0
2006,383,9984,Oliver Hoyte,RB,DAL,2,2,10,5.0,0,0.8,0
2006,388,375,Dave Moore,TE,TB,1,1,9,9.0,0,0.7,1
2006,388,2059,James Hodgins,RB,NYJ,2,5,9,4.5,0,1.5,0
2006,388,6091,James Adkisson,WR,OAK,1,2,9,9.0,0,4.5,0
2006,388,6393,Kelvin Kight,WR,NE,1,3,9,9.0,0,2.3,0
2006,388,10162,Will Buchanon,WR,OAK,1,1,9,9.0,0,9.0,0
2006,393,5753,Casey Cramer,FB,TEN,2,2,8,4.0,0,0.5,0
2006,394,3583,Doug Jolley,TE,TB,1,2,7,7.0,0,0.6,0
2006,394,9468,Brandon Childress,WR,NE,2,2,7,3.5,0,3.5,0
2006,396,1388,Jerald Sowell,FB,TB,1,1,6,6.0,0,0.5,0
2006,396,8468,Eric Shelton,RB,CAR,1,1,6,6.0,0,0.7,0
2006,396,8487,Vernand Morency,RB,GB/HOU,1,1,6,6.0,0,6.0,0
2006,396,10378,Cooper Wallace,TE,TEN,1,1,6,6.0,0,3.0,0
2006,400,2724,Dee Brown,RB,KC,1,1,5,5.0,0,0.3,0
2006,401,4434,Derrick Lewis,WR,HOU,1,1,5,5.0,0,1.3,0
2006,401,9387,Samkon Gado,RB,GB/HOU,1,1,5,5.0,0,5.0,0
2006,403,2087,Ryan Neufeld,FB,BUF,1,1,4,4.0,1,0.4,0
2006,403,2402,Todd Yoder,TE,WSH,1,3,4,4.0,1,0.3,0
2006,403,4551,Chris Brown,RB,TEN,2,9,4,2.0,0,0.8,0
2006,403,4950,Earnest Graham,RB,TB,1,3,4,4.0,0,0.3,0
2006,407,9978,Glenn Holt,WR,CIN,1,2,3,3.0,0,0.3,0
2006,408,2633,Travis Minor,RB,MIA,3,3,2,.7,0,0.1,0
2006,408,4575,Dan Klecko,FB,IND,1,1,2,2.0,1,0.2,0
2006,410,709,Brian Kozlowski,TE,WSH,1,2,1,1.0,0,0.3,0
2006,410,2549,Michael Vick,QB,ATL,1,1,1,1.0,0,0.1,0
2006,410,5724,Clarence Moore,WR,BAL,2,6,1,.5,1,0.1,0
2006,410,8500,Kevin Everett,TE,BUF,1,1,1,1.0,0,0.1,0
2006,410,9741,Jeff King,TE,CAR,1,4,1,1.0,1,0.1,0
2006,415,1155,Chris Hetherington,FB,SF,2,2,0,.0,0,0.0,0
2006,415,1424,Eric Beverly,TE,ATL,1,1,0,.0,0,0.0,0
2006,415,5533,DeAngelo Hall,CB,ATL,1,1,0,.0,0,0.0,1
2006,418,4480,Rex Grossman,QB,CHI,1,1,-4,-4.0,0,-0.3,0
2006,419,1398,Damon Huard,QB,KC,2,2,-6,-3.0,0,-0.6,1
2007,1,2578,Reggie Wayne,WR,IND,104,157,1510,14.5,10,94.4,3
2007,2,1433,Randy Moss,WR,NE,98,160,1493,15.2,23,93.3,0
2007,3,2584,Chad Johnson,WR,CIN,93,161,1440,15.5,8,90.0,2
2007,4,5528,Larry Fitzgerald,WR,ARI,100,167,1409,14.1,10,93.9,3
2007,5,1056,Terrell Owens,WR,DAL,81,144,1355,16.7,15,90.3,0
2007,6,9705,Brandon Marshall,WR,DEN,102,170,1325,13.0,7,82.8,3
2007,7,8418,Braylon Edwards,WR,CLE,80,154,1289,16.1,16,80.6,3
2007,8,8442,Roddy White,WR,ATL,83,137,1202,14.5,6,75.1,3
2007,8,9838,Marques Colston,WR,NO,98,144,1202,12.3,11,75.1,1
2007,10,1757,Torry Holt,WR,STL,93,147,1189,12.8,7,74.3,2
2007,11,5941,Wes Welker,WR,NE,112,145,1175,10.5,8,73.4,2
2007,12,1231,Tony Gonzalez,TE,KC,99,156,1172,11.8,5,73.3,0
2007,13,937,Bobby Engram,WR,SEA,94,134,1147,12.2,6,71.7,1
2007,14,4527,Jason Witten,TE,DAL,96,142,1145,11.9,7,71.6,1
2007,15,2753,T.J. Houshmandzadeh,WR,CIN,112,169,1143,10.2,12,71.4,2
2007,16,5633,Jerricho Cotchery,WR,NYJ,82,127,1130,13.8,2,75.3,1
2007,17,4532,Kevin Curtis,WR,PHI,77,136,1110,14.4,6,69.4,0
2007,18,5531,Kellen Winslow,TE,CLE,82,149,1106,13.5,5,69.1,2
2007,19,1263,Derrick Mason,WR,BAL,103,164,1087,10.6,5,67.9,1
2007,20,1966,Donald Driver,WR,GB,82,122,1048,12.8,2,69.9,1
2007,21,2139,Plaxico Burress,WR,NYG,70,141,1025,14.6,12,64.1,0
2007,22,751,Joey Galloway,WR,TB,57,98,1014,17.8,6,67.6,0
2007,23,2622,Steve Smith Sr.,WR,CAR,87,149,1002,11.5,7,66.8,1
2007,24,10467,Dwayne Bowe,WR,KC,70,117,995,14.2,5,62.2,0
2007,25,5362,Antonio Gates,TE,SD,75,118,984,13.1,9,61.5,0
2007,26,5603,Bernard Berrian,WR,CHI,71,127,951,13.4,5,59.4,1
2007,27,4564,Shaun McDonald,WR,DET,79,128,943,11.9,6,58.9,2
2007,28,9611,Santonio Holmes,WR,PIT,52,85,942,18.1,8,72.5,1
2007,29,9638,Greg Jennings,WR,GB,53,85,920,17.4,12,70.8,1
2007,30,4512,Anquan Boldin,WR,ARI,71,100,853,12.0,9,71.1,2
2007,31,4461,Andre Johnson,WR,HOU,60,86,851,14.2,8,94.6,1
2007,32,5538,Lee Evans,WR,BUF,55,114,849,15.4,5,53.1,0
2007,33,5532,Roy Williams,WR,DET,64,103,838,13.1,5,69.8,2
2007,34,2564,Santana Moss,WR,WSH,61,115,808,13.2,3,57.7,1
2007,35,4713,Kevin Walter,WR,HOU,65,106,800,12.3,4,50.0,0
2007,36,1393,David Patten,WR,NO,54,88,792,14.7,3,49.5,2
2007,37,5606,Chris Cooley,TE,WSH,66,110,786,11.9,8,49.1,1
2007,38,8449,Reggie Brown,WR,PHI,61,111,780,12.8,4,48.8,1
2007,39,3619,Brian Westbrook,RB,PHI,90,120,771,8.6,5,51.4,1
2007,40,9684,Owen Daniels,TE,HOU,63,93,768,12.2,3,48.0,4
2007,41,941,Amani Toomer,WR,NYG,59,105,760,12.9,3,47.5,0
2007,42,10447,Calvin Johnson,WR,DET,48,95,756,15.8,4,50.4,1
2007,43,4601,Justin Gage,WR,TEN,55,85,750,13.6,2,46.9,1
2007,44,658,Isaac Bruce,WR,STL,55,101,733,13.3,4,52.4,0
2007,45,1494,Hines Ward,WR,PIT,71,112,732,10.3,7,56.3,0
2007,46,3590,Antwaan Randle El,WR,WSH,51,77,728,14.3,1,48.5,1
2007,47,1181,Ike Hilliard,WR,TB,62,87,722,11.6,1,48.1,2
2007,48,8550,Roydell Williams,WR,TEN,55,93,719,13.1,4,44.9,0
2007,49,3734,Ronald Curry,WR,OAK,55,97,717,13.0,4,44.8,0
2007,50,2178,Jerry Porter,WR,OAK,44,102,705,16.0,6,44.1,0
2007,51,3541,Donte' Stallworth,WR,NE,46,75,697,15.2,3,43.6,0
2007,51,5741,Patrick Crayton,WR,DAL,50,81,697,13.9,7,46.5,1
2007,53,4529,Nate Burleson,WR,SEA,50,96,694,13.9,9,43.4,1
2007,54,10522,James Jones,WR,GB,47,80,676,14.4,2,42.3,3
2007,55,4939,Mike Furrey,WR,DET,61,90,664,10.9,1,41.5,0
2007,56,3593,Deion Branch,WR,SEA,49,85,661,13.5,4,60.1,0
2007,57,4597,Bobby Wade,WR,MIN,54,85,647,12.0,3,40.4,2
2007,58,2209,Laveranues Coles,WR,NYJ,55,89,646,11.7,6,53.8,0
2007,59,1858,Brandon Stokley,WR,DEN,40,71,635,15.9,5,48.8,0
2007,60,5534,Reggie Williams,WR,JAX,38,60,629,16.6,10,41.9,3
2007,61,8475,Vincent Jackson,WR,SD,41,80,623,15.2,3,38.9,0
2007,62,3542,Jeremy Shockey,TE,NYG,57,93,619,10.9,3,44.2,0
2007,63,4482,Dallas Clark,TE,IND,58,101,616,10.6,11,41.1,0
2007,64,1485,Joe Jurevicius,WR,CLE,50,81,614,12.3,3,38.4,0
2007,65,2163,Dennis Northcutt,WR,JAX,44,73,601,13.7,4,40.1,0
2007,66,4655,Arnaz Battle,WR,SF,50,103,600,12.0,5,37.5,2
2007,67,3575,Andre Davis,WR,HOU,33,63,583,17.7,3,41.6,1
2007,68,3564,Josh Reed,WR,BUF,51,89,578,11.3,0,38.5,0
2007,69,10476,Anthony Gonzalez,WR,IND,37,51,576,15.6,3,44.3,0
2007,70,4614,Donald Lee,TE,GB,48,63,575,12.0,6,38.3,1
2007,71,936,Muhsin Muhammad,WR,CHI,40,83,570,14.3,3,35.6,0
2007,72,8444,Heath Miller,TE,PIT,47,61,566,12.0,7,35.4,0
2007,73,1831,Marty Booker,WR,MIA,50,105,556,11.1,1,37.1,0
2007,74,2600,Chris Chambers,WR,MIA/SD,35,63,555,15.9,4,55.5,1
2007,75,9647,Tony Scheffler,TE,DEN,49,65,549,11.2,5,34.3,1
2007,76,1932,Desmond Clark,TE,CHI,44,67,545,12.4,4,34.1,1
2007,77,5554,Michael Jenkins,WR,ATL,53,85,532,10.0,4,35.5,0
2007,78,8437,Mark Clayton,WR,BAL,48,88,531,11.1,0,33.2,0
2007,79,4475,Bryant Johnson,WR,ARI,46,88,528,11.5,2,33.0,0
2007,80,5645,Ernest Wilford,TE,JAX,45,74,518,11.5,3,32.4,0
2007,81,5688,Drew Carter,WR,CAR,38,74,517,13.6,4,32.3,0
2007,82,9592,Vernon Davis,TE,SF,52,86,509,9.8,4,36.4,1
2007,83,2211,Darrell Jackson,WR,SF,46,104,497,10.8,3,33.1,1
2007,84,2553,LaDainian Tomlinson,RB,SD,60,86,475,7.9,3,29.7,0
2007,85,9307,Nate Washington,WR,PIT,29,55,450,15.5,5,28.1,0
2007,86,3561,Jabar Gaffney,WR,NE,36,50,449,12.5,5,28.1,0
2007,87,2583,Alge Crumpler,TE,ATL,42,71,444,10.6,5,31.7,0
2007,87,10482,Zach Miller,TE,OAK,44,68,444,10.1,3,27.8,1
2007,89,10519,Laurent Robinson,WR,ATL,37,76,437,11.8,1,29.1,1
2007,90,8479,Frank Gore,RB,SF,53,69,436,8.2,1,29.1,1
2007,91,3642,Randy McMichael,TE,STL,39,66,429,11.0,3,26.8,0
2007,92,8593,Bo Scaife,TE,TEN,46,78,421,9.2,1,26.3,2
2007,93,3776,Adrian Peterson,RB,CHI,51,64,420,8.2,0,26.3,1
2007,93,10453,Ted Ginn,WR,MIA,34,71,420,12.4,2,26.3,0
2007,95,9588,Reggie Bush,RB,NO,73,99,417,5.7,2,34.8,0
2007,96,2600,Chris Chambers,WR,MIA/SD,31,66,415,13.4,0,69.2,0
2007,97,3616,Chris Baker,TE,NYJ,41,61,409,10.0,3,27.3,1
2007,97,5575,Devery Henderson,WR,NO,20,43,409,20.5,3,25.6,0
2007,99,9646,Maurice Jones-Drew,RB,JAX,40,56,407,10.2,0,27.1,1
2007,100,9741,Jeff King,TE,CAR,46,81,406,8.8,2,25.4,2
2007,101,10488,Sidney Rice,WR,MIN,31,53,396,12.8,4,30.5,0
2007,102,2589,Robert Ferguson,WR,MIN,32,62,391,12.2,1,26.1,0
2007,102,9614,Marcedes Lewis,TE,JAX,37,57,391,10.6,2,24.4,0
2007,102,10475,Greg Olsen,TE,CHI,39,66,391,10.0,2,27.9,0
2007,105,3579,Clinton Portis,RB,WSH,47,60,389,8.3,0,24.3,0
2007,105,5557,Benjamin Watson,TE,NE,36,49,389,10.8,6,32.4,1
2007,105,8417,Ronnie Brown,RB,MIA,39,46,389,10.0,1,55.6,0
2007,108,8485,Alex Smith,TE,TB,32,53,385,12.0,3,27.5,0
2007,109,5682,D.J. Hackett,WR,SEA,32,47,384,12.0,3,64.0,0
2007,110,1798,Kevin Faulk,RB,NE,47,61,383,8.1,1,23.9,1
2007,111,2773,Eric Johnson,TE,NO,48,64,378,7.9,2,27.0,1
2007,112,2898,Drew Bennett,WR,STL,33,73,375,11.4,3,26.8,1
2007,113,2844,Kenny Watson,RB,CIN,52,68,374,7.2,0,23.4,1
2007,114,9668,Derek Hagan,WR,MIA,29,59,373,12.9,2,23.3,0
2007,115,5961,Ben Utecht,TE,IND,31,37,364,11.7,1,26.0,2
2007,115,9616,Joseph Addai,RB,IND,41,49,364,8.9,3,24.3,0
2007,117,8469,Roscoe Parrish,WR,BUF,35,58,352,10.1,1,22.0,0
2007,118,8497,Chris Henry,WR,CIN,21,38,343,16.3,2,42.9,0
2007,119,935,Eric Moulds,WR,TEN,32,52,342,10.7,0,21.4,0
2007,120,5586,Keary Colbert,WR,CAR,32,70,332,10.4,0,27.7,1
2007,121,5286,Jerheme Urban,WR,ARI,22,38,329,15.0,2,32.9,0
2007,122,1971,Billy Miller,TE,NO,27,40,328,12.1,2,20.5,0
2007,123,5607,Devard Darling,WR,BAL,18,39,326,18.1,3,20.4,0
2007,124,9689,Brad Smith,WR,NYJ,32,66,325,10.2,2,20.3,0
2007,125,4950,Earnest Graham,RB,TB,49,70,324,6.6,0,21.6,1
2007,126,4549,Visanthe Shiancoe,TE,MIN,27,43,323,12.0,1,20.2,1
2007,127,8436,Matt Jones,WR,JAX,24,49,317,13.2,4,26.4,0
2007,128,10194,Sam Hurd,WR,DAL,19,37,314,16.5,1,19.6,0
2007,129,9297,Leonard Weaver,FB,SEA,39,52,313,8.0,0,19.6,0
2007,129,9776,Jeff Webb,WR,KC,28,58,313,11.2,1,19.6,1
2007,131,2747,David Martin,TE,MIA,34,51,303,8.9,2,20.2,0
2007,132,9400,Lance Moore,WR,NO,32,50,302,9.4,2,18.9,0
2007,133,5540,Michael Clayton,WR,TB,22,39,301,13.7,0,21.5,1
2007,134,9643,Devin Hester,WR,CHI,20,38,299,15.0,2,18.7,0
2007,135,5630,Samie Parker,WR,KC,24,40,298,12.4,2,19.9,1
2007,136,9697,Demetrius Williams,WR,BAL,20,47,290,14.5,0,32.2,0
2007,137,3548,Javon Walker,WR,DEN,26,50,287,11.0,0,35.9,0
2007,138,8523,Marion Barber,RB,DAL,44,54,282,6.4,2,17.6,2
2007,139,3784,Chester Taylor,RB,MIN,29,43,281,9.7,0,20.1,0
2007,140,9665,Jerious Norwood,RB,ATL,28,39,277,9.9,0,18.5,0
